job_id,creation_date,creation_time,start_time,end_time,duration_sec,cache_hit,creation_hour_24,total_slot_hr,DataSizeCategoryID,total_bytes_processed,total_bytes_billed,error_reason,error_location,error_message,user_email,statement_type,queryhash,region,bie_mode,label_app,label_project,bie_error_code,bie_error_reason,label_env,parent_job_id,label_model_name,label_resource_type,label_invocation_id,total_slot_ms,destination_table_id,query,is_dbt_job
acme-analytics-prod:EU.job_20260610163530_001570_a25b9d,2026-06-10,16:35:30,2026-06-10 16:35:31,2026-06-10 16:35:31,1,FALSE,16,00:00:08,3,330260634,330301440,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SELECT,e742af8615f3a951,eu,DISABLED,dbt,acme_warehouse,,,uat,,accepted_values_dim_product_category,test,d9d49ed0-93ca-38ca-f84b-cc92beb09f1c,8599,(anonymous SELECT result),"-- test: accepted_values_dim_product_category
SELECT count(*) FROM `acme-analytics-prod.analytics.dim_product` WHERE ...",TRUE
acme-analytics-prod:EU.job_20260610163531_001571_418b88,2026-06-10,16:35:31,2026-06-10 16:35:32,2026-06-10 16:35:35,4,FALSE,16,00:00:10,4,10668769261,10669260800,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SELECT,cbf22c2b4475ce10,europe-west3,DISABLED,dbt,acme_warehouse,,,uat,,not_null_fct_attribution_touch_id,test,d9d49ed0-93ca-38ca-f84b-cc92beb09f1c,10165,(anonymous SELECT result),"-- test: not_null_fct_attribution_touch_id
SELECT count(*) FROM `acme-analytics-prod.analytics.fct_attribution` WHERE ...",TRUE
acme-analytics-prod:EU.job_20260610163539_001572_208d62,2026-06-10,16:35:39,2026-06-10 16:35:40,2026-06-10 16:35:41,1,FALSE,16,00:00:11,3,608278156,609222656,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SCRIPT,51b755c42b2e563a,europe-west3,DISABLED,dbt,acme_warehouse,,,uat,,,,d9d49ed0-93ca-38ca-f84b-cc92beb09f1c,11978,,-- run-operation: stage_external_sources,TRUE
acme-analytics-prod:EU.job_20260610095713_001573_08173b,2026-06-10,09:57:13,2026-06-10 09:57:13,2026-06-10 09:57:18,5,TRUE,9,00:00:00,4,44331952729,0,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,e5e4c8af38eddca5,europe-west3,DISABLED,powerbi,,UNSUPPORTED_SQL_TEXT,The query contains SQL constructs BI Engine does not support,,,,,,0,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.mart_channel_perf`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610122145_001574_c0c1b7,2026-06-10,12:21:45,2026-06-10 12:21:45,2026-06-10 12:21:48,4,FALSE,12,00:01:06,4,10629593630,10630463488,,,,alex.morgan@example.com,CREATE_TABLE_AS_SELECT,c8c4459d11187f6d,eu,DISABLED,,,,,,,,,,66980,scratch_ab3af2,"SELECT *
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260610160522_001575_24c9df,2026-06-10,16:05:22,2026-06-10 16:05:22,2026-06-10 16:05:27,5,FALSE,16,00:01:03,4,9206960733,9207545856,,,,alex.morgan@example.com,CREATE_TABLE_AS_SELECT,a71f311e4695e655,europe-west3,DISABLED,,,,,,,,,,63920,scratch_477029,"SELECT *
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260610144612_001576_02a93b,2026-06-10,14:46:12,2026-06-10 14:46:12,2026-06-10 14:46:14,3,FALSE,14,00:00:45,4,23531578799,23532142592,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,8726e64c3fe469ec,europe-west3,DISABLED,looker,,,,,,,,,45743,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610134356_001577_df981b,2026-06-10,13:43:56,2026-06-10 13:43:56,2026-06-10 13:44:15,19,FALSE,13,00:02:30,4,62777470049,62778245120,,,,dan.okafor@example.com,CREATE_TABLE_AS_SELECT,8142e8d46e37a1ad,eu,DISABLED,,,,,,,,,,150365,scratch_ef1779,"SELECT *
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260610095302_001578_fe088e,2026-06-10,09:53:02,2026-06-10 09:53:02,2026-06-10 09:53:04,3,TRUE,9,00:00:00,4,18635072367,0,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,8726e64c3fe469ec,europe-west3,DISABLED,powerbi,,UNSUPPORTED_SQL_TEXT,The query contains SQL constructs BI Engine does not support,,,,,,0,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610151151_001579_5fa055,2026-06-10,15:11:51,2026-06-10 15:11:51,2026-06-10 15:11:56,6,FALSE,15,00:00:49,4,26036517517,26037190656,,,,priya.raman@example.com,SELECT,8fa0362212a470ec,europe-west3,DISABLED,,,,,,,,,,49459,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260610072141_001580_fc8eaa,2026-06-10,07:21:41,2026-06-10 07:21:41,2026-06-10 07:21:41,1,FALSE,7,00:00:04,4,1280285591,1280311296,,,,alex.morgan@example.com,SELECT,52d3f7b5e2ed02b7,eu,DISABLED,,,,,,,,,,4187,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260610151109_001581_ea0853,2026-06-10,15:11:09,2026-06-10 15:11:09,2026-06-10 15:11:16,8,FALSE,15,00:02:03,4,27058394455,27058503680,,,,alex.morgan@example.com,CREATE_TABLE_AS_SELECT,bc924cefe9e29dcb,eu,DISABLED,,,,,,,,,,123960,scratch_075ca0,"SELECT *
FROM `acme-analytics-prod.analytics.mart_campaign_roi`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260610091734_001582_3516ea,2026-06-10,09:17:34,2026-06-10 09:17:34,2026-06-10 09:17:46,13,FALSE,9,00:00:41,4,46427306288,46427799552,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,8726e64c3fe469ec,europe-west3,PARTIAL,powerbi,,UNSUPPORTED_SQL_TEXT,The query contains SQL constructs BI Engine does not support,,,,,,41346,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610154738_001583_41169b,2026-06-10,15:47:38,2026-06-10 15:47:38,2026-06-10 15:47:39,2,FALSE,15,00:00:45,4,9864507952,9865003008,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,8726e64c3fe469ec,eu,DISABLED,looker,,,,,,,,,45733,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610180030_001584_01db8e,2026-06-10,18:00:30,2026-06-10 18:00:30,2026-06-10 18:00:33,4,TRUE,18,00:00:00,4,34454551956,0,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,c2901dea3a9624bc,eu,DISABLED,powerbi,,OTHER_REASON,BI Engine was unable to accelerate this query,,,,,,0,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610143441_001585_b4237e,2026-06-10,14:34:41,2026-06-10 14:34:41,2026-06-10 14:34:42,1,FALSE,14,00:00:05,4,24770061978,24770510848,,,,dan.okafor@example.com,SELECT,a92048dbc336d3a0,europe-west3,DISABLED,,,,,,,,,,5989,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_channel_perf`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260610144640_001586_5c48d7,2026-06-10,14:46:40,2026-06-10 14:46:40,2026-06-10 14:46:45,5,FALSE,14,00:01:58,4,27856658019,27857518592,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,e5e4c8af38eddca5,europe-west3,FULL,powerbi,,,,,,,,,118983,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.mart_channel_perf`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610094728_001587_669e1e,2026-06-10,09:47:28,2026-06-10 09:47:28,2026-06-10 09:47:37,9,FALSE,9,00:02:13,4,72913249492,72913780736,,,,dan.okafor@example.com,SELECT,3c137cf4f0c78831,europe-west3,DISABLED,,,,,,,,,,133792,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260610142223_001588_9fbb49,2026-06-10,14:22:23,2026-06-10 14:22:23,2026-06-10 14:22:24,1,FALSE,14,00:00:09,4,15954279832,15955132416,,,,mei.tanaka@example.com,CREATE_TABLE_AS_SELECT,f26183202288ec38,eu,DISABLED,,,,,,,,,,9712,scratch_17b2bb,"SELECT *
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260610202929_001589_17815f,2026-06-10,20:29:29,2026-06-10 20:29:29,2026-06-10 20:29:32,3,TRUE,20,00:00:00,4,5146894995,0,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,ee91d7f47e2c4d66,europe-west3,DISABLED,powerbi,,INPUT_TOO_LARGE,The input to the query exceeds the BI Engine capacity,,,,,,0,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610081936_001590_b54eac,2026-06-10,08:19:36,2026-06-10 08:19:36,2026-06-10 08:19:40,5,FALSE,8,00:01:51,4,17876688192,17877172224,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,e83acc79760e02ae,eu,DISABLED,looker,,,,,,,,,111844,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.mart_campaign_roi`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610102153_001591_587d00,2026-06-10,10:21:53,2026-06-10 10:21:53,2026-06-10 10:21:55,3,FALSE,10,00:00:20,4,4113447794,4113563648,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,8726e64c3fe469ec,eu,DISABLED,looker,,,,,,,,,20801,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610171417_001592_4ed14f,2026-06-10,17:14:17,2026-06-10 17:14:17,2026-06-10 17:14:19,2,TRUE,17,00:00:00,4,7899190939,0,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,e5e4c8af38eddca5,europe-west3,DISABLED,looker,,,,,,,,,0,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.mart_channel_perf`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610070822_001593_f2ad2a,2026-06-10,07:08:22,2026-06-10 07:08:22,2026-06-10 07:08:26,4,FALSE,7,00:01:03,4,17109475007,17109614592,,,,alex.morgan@example.com,SELECT,0c2be182b7f7cbcd,europe-west3,DISABLED,,,,,,,,,,63344,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260610054535_001594_b6538b,2026-06-10,05:45:35,2026-06-10 05:45:35,2026-06-10 05:45:38,4,FALSE,5,00:00:56,4,6994196525,6995050496,,,,alex.morgan@example.com,CREATE_TABLE_AS_SELECT,9adb81bd7ef56385,eu,DISABLED,,,,,,,,,,56629,scratch_2869d8,"SELECT *
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260610200920_001595_79fbe1,2026-06-10,20:09:20,2026-06-10 20:09:20,2026-06-10 20:09:20,1,FALSE,20,00:00:13,2,51133552,51380224,,,,mei.tanaka@example.com,SELECT,8fa0362212a470ec,europe-west3,DISABLED,,,,,,,,,,13954,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260610080148_001596_6465da,2026-06-10,08:01:48,2026-06-10 08:01:48,2026-06-10 08:01:51,3,FALSE,8,00:00:09,4,30584521433,30584864768,,,,priya.raman@example.com,CREATE_TABLE_AS_SELECT,4e7f165d90a12354,eu,DISABLED,,,,,,,,,,9338,scratch_d918ff,"SELECT *
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260610145101_001597_9b50e7,2026-06-10,14:51:01,2026-06-10 14:51:01,2026-06-10 14:51:02,1,FALSE,14,00:00:03,3,579927610,580911104,,,,priya.raman@example.com,SELECT,a73b369fafcb7197,europe-west3,DISABLED,,,,,,,,,,3200,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_campaign_roi`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260610143127_001598_5c5c3c,2026-06-10,14:31:27,2026-06-10 14:31:27,2026-06-10 14:31:28,1,FALSE,14,00:00:30,4,2427665268,2428502016,,,,priya.raman@example.com,SELECT,bc924cefe9e29dcb,eu,DISABLED,,,,,,,,,,30603,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_campaign_roi`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260610102914_001599_e0182c,2026-06-10,10:29:14,2026-06-10 10:29:14,2026-06-10 10:29:16,2,FALSE,10,00:00:43,4,6221050593,6221201408,,,,mei.tanaka@example.com,SELECT,f586369b113dad68,europe-west3,DISABLED,,,,,,,,,,43274,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_impressions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260610130451_001600_b7ac7e,2026-06-10,13:04:51,2026-06-10 13:04:51,2026-06-10 13:04:52,1,FALSE,13,00:00:03,3,284505831,285212672,,,,mei.tanaka@example.com,SELECT,0fa101a3c9dcd758,eu,DISABLED,,,,,,,,,,3438,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_impressions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260610100221_001601_a8108b,2026-06-10,10:02:21,2026-06-10 10:02:21,2026-06-10 10:02:24,4,FALSE,10,00:00:33,4,6552827468,6553600000,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,29cc33a6e40aa9e9,eu,DISABLED,looker,,,,,,,,,33693,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_impressions`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610114545_001602_546095,2026-06-10,11:45:45,2026-06-10 11:45:45,2026-06-10 11:45:48,3,TRUE,11,00:00:00,4,20608941436,0,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,ee91d7f47e2c4d66,eu,FULL,powerbi,,,,,,,,,0,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260610114436_001603_00f9ad,2026-06-10,11:44:36,2026-06-10 11:44:36,2026-06-10 11:44:36,1,FALSE,11,00:00:15,4,9191209344,9191817216,,,,dan.okafor@example.com,CREATE_TABLE_AS_SELECT,b94745eb6690643d,eu,DISABLED,,,,,,,,,,15326,scratch_16bdf6,"SELECT *
FROM `acme-analytics-prod.analytics.fct_sessions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260611020901_001604_0cce3e,2026-06-11,02:09:01,2026-06-11 02:09:01,2026-06-11 02:09:02,1,FALSE,2,00:00:16,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,30b73072f6c9deed,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,stg_orders,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,16505,stg_orders,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_orders` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_products`",TRUE
acme-analytics-prod:EU.job_20260611020902_001605_141bc1,2026-06-11,02:09:02,2026-06-11 02:09:03,2026-06-11 02:09:03,1,FALSE,2,00:00:09,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,0d9f7682953a3767,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_customers,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,9709,stg_customers,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_customers` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_sessions`",TRUE
acme-analytics-prod:EU.job_20260611020905_001606_b88a9b,2026-06-11,02:09:05,2026-06-11 02:09:05,2026-06-11 02:09:05,0,FALSE,2,00:00:05,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,d3935313a982c9ef,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_sessions,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,5818,stg_sessions,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_sessions` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_impressions`",TRUE
acme-analytics-prod:EU.job_20260611020906_001607_a5a497,2026-06-11,02:09:06,2026-06-11 02:09:06,2026-06-11 02:09:07,1,FALSE,2,00:00:11,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,2e1adc1baa8a5a82,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,stg_impressions,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,11087,stg_impressions,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_impressions` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_spend`",TRUE
acme-analytics-prod:EU.job_20260611020908_001608_f5fe06,2026-06-11,02:09:08,2026-06-11 02:09:09,2026-06-11 02:09:09,1,FALSE,2,00:00:24,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,55dcc3e5c879bf6f,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_spend,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,24029,stg_spend,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_spend` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_spend`",TRUE
acme-analytics-prod:EU.job_20260611020911_001609_8121a7,2026-06-11,02:09:11,2026-06-11 02:09:12,2026-06-11 02:09:12,1,FALSE,2,00:00:10,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,9d03aff5b41b9623,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_products,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,10187,stg_products,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_products` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_impressions`",TRUE
acme-analytics-prod:EU.job_20260611020913_001610_585372,2026-06-11,02:09:13,2026-06-11 02:09:13,2026-06-11 02:09:14,1,FALSE,2,00:00:08,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,aadea6c61554a7f2,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_campaigns,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,8838,stg_campaigns,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_campaigns` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_sessions`",TRUE
acme-analytics-prod:EU.job_20260611020914_001611_e38ea9,2026-06-11,02:09:14,2026-06-11 02:09:14,2026-06-11 02:09:15,1,FALSE,2,00:00:05,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,72a12e5131133648,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_exchange_rates,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,5302,stg_exchange_rates,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_exchange_rates` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_products`",TRUE
acme-analytics-prod:EU.job_20260611020924_001612_a26d03,2026-06-11,02:09:24,2026-06-11 02:09:25,2026-06-11 02:09:26,2,FALSE,2,00:00:04,4,4350917670,4351590400,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,f8e357f26096d855,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,dim_customer,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,4948,dim_customer,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_customer`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_products`, `acme-analytics-prod.analytics.stg_orders`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260611020926_001613_fdc66d,2026-06-11,02:09:26,2026-06-11 02:09:27,2026-06-11 02:09:28,2,FALSE,2,00:00:19,3,879330356,879755264,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,3397ae4ebc3c68da,eu,DISABLED,dbt,acme_warehouse,,,prod,,dim_product,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,19021,dim_product,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_product`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_sessions`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260611020929_001614_226380,2026-06-11,02:09:29,2026-06-11 02:09:29,2026-06-11 02:09:29,0,FALSE,2,00:00:03,3,302470608,303038464,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,c7c4aa63bce6c85b,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,dim_campaign,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,3453,dim_campaign,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_campaign`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_sessions`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260611020930_001615_94906f,2026-06-11,02:09:30,2026-06-11 02:09:31,2026-06-11 02:09:32,1,FALSE,2,00:00:28,2,8827726,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,e0b2014faeaa8161,eu,DISABLED,dbt,acme_warehouse,,,prod,,dim_date,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,28961,dim_date,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_date`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_orders`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260611020934_001616_db6498,2026-06-11,02:09:34,2026-06-11 02:09:35,2026-06-11 02:09:49,15,FALSE,2,00:01:17,4,47268513432,46807384064,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SCRIPT,6f99c5598607b174,eu,DISABLED,dbt,acme_warehouse,,,prod,,fct_orders,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,77043,fct_orders,"MERGE `acme-analytics-prod.analytics.fct_orders` AS target
USING (SELECT * FROM `acme-analytics-prod.analytics.stg_customers`, `acme-analytics-prod.analytics.stg_spend`, `acme-analytics-prod.analytics.stg_products` WHERE _PARTITIONTIME >= @start) AS source
ON target.id = source.id
WHEN MATCHED THEN UPDATE SET ...",TRUE
acme-analytics-prod:EU.job_20260611020934_001617_c7a74c,2026-06-11,02:09:34,2026-06-11 02:09:35,2026-06-11 02:09:41,6,FALSE,2,00:01:50,4,40650921551,40651194368,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,d29cac52941fce50,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260611020934_001616_db6498,fct_orders,model,6013cd30-26a1-b8de-3e96-d9195cf733fb,110363,fct_orders,,TRUE
